time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-07-05T09:44:16.410Z,44.7513333,-110.9825,8.04,2.53,ml,18,106,0.01866,0.17,uu,uu50178795,2018-08-28T17:02:53.640Z,"13 km NE of West Yellowstone, Montana",earthquake,0.4,0.79,,2,reviewed,uu,uu
1999-06-29T12:50:41.000Z,43.82,-110.99,0,3.6,ml,,,,,us,usp0009asj,2014-11-07T01:07:58.015Z,"8 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,usbr,but
1999-06-28T05:21:30.000Z,43.88,-111.06,7.1,2.8,md,,,,,us,usp0009apt,2014-11-07T01:07:57.717Z,"10 km NE of Tetonia, Idaho",earthquake,,,,,reviewed,usbr,usbr
1999-06-21T09:54:54.970Z,44.7485,-111.0145,9.91,2.88,ml,26,98,0.08103,0.24,uu,uu50176870,2018-08-28T16:58:47.420Z,"11 km NE of West Yellowstone, Montana",earthquake,0.46,0.91,,4,reviewed,uu,uu
1999-06-20T19:32:16.080Z,44.7506667,-110.9983333,6.71,2.54,ml,16,76,0.0103,0.14,uu,uu50176460,2018-08-28T16:57:53.610Z,"12 km NE of West Yellowstone, Montana",earthquake,0.38,0.8,,2,reviewed,uu,uu
1999-06-20T10:19:16.640Z,44.7491667,-111.0125,9.78,2.59,ml,21,78,0.01112,0.24,uu,uu50176110,2018-08-28T16:57:08.060Z,"12 km NE of West Yellowstone, Montana",earthquake,0.53,0.87,,2,reviewed,uu,uu
1999-06-17T19:07:30.880Z,44.763,-110.9936667,7.05,2.68,ml,13,112,0.009627,0.21,uu,uu50174940,2018-08-28T16:54:38.250Z,"14 km NE of West Yellowstone, Montana",earthquake,0.64,1.21,,3,reviewed,uu,uu
1999-06-16T16:39:47.970Z,44.7566667,-111.0018333,7.24,3.19,ml,27,93,0.004074,0.25,uu,uu50174300,2018-08-28T16:53:13.510Z,"13 km NE of West Yellowstone, Montana",earthquake,0.41,0.73,,4,reviewed,uu,uu
1999-06-16T16:38:27.410Z,44.754,-111.0098333,4.38,3.26,ml,18,83,0.005937,0.4,uu,uu50174295,2018-08-28T16:53:12.750Z,"12 km NE of West Yellowstone, Montana",earthquake,0.87,1.27,,5,reviewed,uu,uu
1999-06-02T16:48:15.540Z,44.4248333,-110.5808333,1.98,3.48,md,5,237,0.1846,0.74,uu,uu50173420,2018-08-28T16:51:20.080Z,"49 km ESE of West Yellowstone, Montana",earthquake,10.19,4.96,,3,reviewed,uu,uu
1999-05-23T06:47:03.580Z,44.6951667,-110.7921667,7.27,2.76,ml,24,53,0.0665,0.17,uu,uu50172970,2018-09-13T16:11:49.200Z,"25 km E of West Yellowstone, Montana",earthquake,0.37,0.72,0.522,3,reviewed,uu,uu
1999-04-10T14:02:32.030Z,43.851,-111.025,5,3.8,ml,,,,0.77,us,usp000962n,2014-11-07T01:07:26.795Z,"10 km N of Alta, Wyoming",earthquake,,,,,reviewed,us,but
1999-01-20T13:04:36.430Z,43.824,-110.987,5,3.2,ml,,,,0.68,us,usp00091dc,2014-11-07T01:06:50.063Z,"8 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,us,but
1999-01-15T08:58:35.810Z,43.821,-111.008,5,3.4,ml,,,,0.65,us,usp000914t,2014-11-07T01:06:49.069Z,"7 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,us,but
1999-01-05T13:46:35.070Z,44.7836667,-110.8218333,9.56,2.76,ml,18,103,0.02094,0.22,uu,uu50167200,2018-08-28T16:39:21.870Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.57,1.12,,2,reviewed,uu,uu
1999-01-03T01:56:44.230Z,44.7838333,-110.8213333,9.66,2.5,ml,19,103,0.02125,0.24,uu,uu50166970,2018-08-28T16:38:53.890Z,"23 km SSW of Mammoth, Wyoming",earthquake,0.57,1.06,,2,reviewed,uu,uu
1998-11-26T08:56:01.330Z,44.2895,-110.4858333,7.5,3.01,ml,23,166,0.0395,0.19,uu,uu50165515,2018-08-28T16:36:07.570Z,"64 km SE of West Yellowstone, Montana",earthquake,0.58,0.76,,4,reviewed,uu,uu
1998-11-26T08:37:48.300Z,44.3065,-110.4863333,6.31,3.79,ml,25,149,0.0519,0.24,uu,uu50165485,2018-08-28T16:36:03.470Z,"63 km SE of West Yellowstone, Montana",earthquake,0.66,1.02,,9,reviewed,uu,uu
1998-11-14T21:16:19.700Z,44.617,-112.218,7,3.4,ml,,,,,us,usp0008y75,2014-11-07T01:06:27.088Z,"28 km N of Spencer, Idaho",earthquake,,,,,reviewed,but,but
1998-11-14T15:36:40.150Z,44.6111667,-111.0968333,11.47,2.55,md,22,86,0.006052,0.3,uu,uu50164355,2018-08-28T16:33:47.790Z,"5 km S of West Yellowstone, Montana",earthquake,0.64,0.98,,15,reviewed,uu,uu
1998-11-06T05:04:00.820Z,44.6756667,-109.9768333,14.73,2.89,md,16,248,0.1564,0.1,uu,uu50163690,2018-08-28T16:32:29.390Z,"36 km S of Silver Gate, Montana",earthquake,1.25,0.6,,8,reviewed,uu,uu
1998-11-01T13:58:25.000Z,43.85,-111.02,5.2,3.2,ml,,,,,us,usp0008xe5,2014-11-07T01:06:21.246Z,"10 km N of Alta, Wyoming",earthquake,,,,,reviewed,usbr,us
1998-11-01T04:17:20.000Z,43.55,-111.16,5.3,2.7,md,,,,,us,usp0008xdb,2014-11-07T01:06:20.643Z,"7 km SW of Victor, Idaho",earthquake,,,,,reviewed,usbr,usbr
1998-10-18T19:28:19.000Z,43.84,-111.01,2,3.2,ml,,,,,us,usp0008wqx,2014-11-07T01:06:16.095Z,"9 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,usbr,but
1998-09-29T17:09:49.310Z,44.4535,-110.3383333,6.51,2.9,ml,25,108,0.07254,0.26,uu,uu50161625,2018-08-28T16:28:49.440Z,"65 km SSE of Mammoth, WY",earthquake,0.61,1.13,,5,reviewed,uu,uu
1998-09-29T12:59:09.720Z,44.4633333,-110.354,7.02,3.16,ml,27,94,0.07851,0.23,uu,uu50161350,2018-08-28T16:28:13.350Z,"63 km SSE of Mammoth, Wyoming",earthquake,0.48,1,,7,reviewed,uu,uu
1998-09-26T23:27:04.630Z,43.84,-111.003,10,3.3,ml,,,,0.69,us,usp0008vjt,2014-11-07T01:06:06.369Z,"9 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,us,us
1998-09-17T02:58:56.000Z,43.84,-111.01,0,3.8,ml,,,,,us,usp0008v1z,2014-11-07T01:06:04.047Z,"9 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,usbr,but
1998-08-26T21:50:04.370Z,43.859,-110.996,5,3.8,ml,,,,0.66,us,usp0008txh,2014-11-07T01:05:53.628Z,"12 km NNE of Alta, Wyoming",earthquake,,,,,reviewed,us,but
1998-08-23T18:16:16.340Z,43.842,-111.025,5,4.2,mb,,,,0.81,us,usp0008tru,2014-11-07T01:05:52.490Z,"9 km N of Alta, Wyoming",earthquake,,,,3,reviewed,us,us
1998-08-23T18:13:12.530Z,43.854,-111.013,5,3.2,ml,,,,0.51,us,usp0008trt,2014-11-07T01:05:52.487Z,"11 km N of Alta, Wyoming",earthquake,,,,,reviewed,us,us
1998-07-15T09:03:30.060Z,44.5476667,-111.1106667,10.49,2.83,md,10,190,0.05858,0.15,uu,uu50158050,2018-08-28T16:22:44.380Z,"12 km S of West Yellowstone, Montana",earthquake,0.83,1.33,,3,reviewed,uu,uu
1998-07-11T16:10:21.000Z,43.79,-110.59,5,3,ml,,,,,us,usp0008rbd,2014-11-07T01:05:34.795Z,"18 km N of Kelly, Wyoming",earthquake,,,,,reviewed,usbr,us
1998-05-28T02:08:00.030Z,44.7685,-110.7883333,7.2,2.69,ml,22,84,0.04851,0.22,uu,uu50155835,2018-08-28T16:18:45.210Z,"24 km SSW of Mammoth, Wyoming",earthquake,0.46,0.85,,2,reviewed,uu,uu
1998-05-14T01:56:05.390Z,44.7683333,-110.8796667,7.31,3.1,ml,25,113,0.02883,0.21,uu,uu50155515,2018-08-28T16:18:05.430Z,"21 km ENE of West Yellowstone, Montana",earthquake,0.44,0.74,,2,reviewed,uu,uu
1998-04-19T05:41:12.200Z,44.793,-111.495,10,2.6,ml,,,,,us,usp0008kj4,2014-11-07T01:05:01.235Z,"24 km W of Hebgen Lake Estates, Montana",earthquake,,,,,reviewed,but,but
1998-04-09T10:29:30.020Z,44.5956667,-109.9625,14.68,2.64,ml,26,238,0.1724,0.4,uu,uu50154290,2018-08-28T16:15:37.840Z,"45 km S of Silver Gate, Montana",earthquake,3.36,1.52,,4,reviewed,uu,uu
1998-04-05T18:23:26.470Z,44.2265,-110.7875,5.25,2.77,ml,25,145,0.04614,0.23,uu,uu50154140,2018-08-28T16:15:17.470Z,"44 km ENE of Warm River, Idaho",earthquake,0.67,1.06,,4,reviewed,uu,uu
1998-03-25T12:22:11.520Z,44.7921667,-110.9326667,7.21,2.5,ml,14,145,0.05863,0.12,uu,uu50153990,2018-08-28T16:14:59.550Z,"19 km NE of West Yellowstone, Montana",earthquake,0.53,0.8,,3,reviewed,uu,uu
1997-12-15T23:26:28.800Z,44.749,-110.6225,6.93,3.14,md,20,78,0.05247,0.16,uu,uu50150945,2018-08-28T16:08:39.660Z,"26 km SSE of Mammoth, Wyoming",earthquake,0.42,0.72,,16,reviewed,uu,uu
1997-11-18T21:54:47.500Z,44.6496667,-109.9343333,11.13,2.51,ml,7,258,0.1843,0.07,uu,uu50150395,2018-08-28T16:07:32.010Z,"39 km S of Silver Gate, Montana",earthquake,1.84,0.87,,2,reviewed,uu,uu
1997-10-22T07:01:35.250Z,44.3865,-110.944,3.65,2.59,md,16,105,0.101,0.18,uu,uu50149665,2018-08-28T16:06:01.400Z,"33 km SSE of West Yellowstone, Montana",earthquake,0.38,1.31,,10,reviewed,uu,uu
1997-09-28T05:40:56.530Z,44.516,-110.9395,14.56,3.11,md,8,177,0.09843,0.06,uu,uu50149185,2018-08-28T16:04:59.520Z,"20 km SE of West Yellowstone, Montana",earthquake,0.94,2.21,,6,reviewed,uu,uu
1997-09-16T17:07:51.120Z,44.4413333,-111.0471667,9.1,2.9,md,8,131,0.1517,0.08,uu,uu50148895,2018-08-28T16:04:23.130Z,"24 km S of West Yellowstone, Montana",earthquake,0.7,2.11,,8,reviewed,uu,uu
1997-09-01T04:12:45.460Z,44.8061667,-111.005,10.21,2.56,md,14,150,0.04684,0.11,uu,uu50148465,2018-08-28T16:03:29.490Z,"15 km ENE of Hebgen Lake Estates, Montana",earthquake,0.6,0.73,,14,reviewed,uu,uu
1997-09-01T04:08:21.830Z,44.7911667,-111.0076667,11.97,3.12,ml,16,136,0.03185,0.22,uu,uu50148450,2018-08-28T16:03:27.470Z,"14 km E of Hebgen Lake Estates, Montana",earthquake,0.61,0.68,,3,reviewed,uu,uu
1997-08-30T11:41:27.900Z,44.84,-111.498,3.8,4.1,ml,,,,,us,usp00086wk,2014-11-07T01:03:21.567Z,"25 km WNW of Hebgen Lake Estates, Montana",earthquake,,,,,reviewed,but,but
1997-08-07T21:59:24.000Z,44.993,-111.812,14.4,3.3,ml,,,,,us,usp00085xg,2014-11-07T01:03:16.828Z,"35 km SSE of Virginia City, Montana",earthquake,,,,,reviewed,but,but
1997-07-26T04:44:54.680Z,44.698,-110.4268333,1.61,3.05,md,12,221,0.1801,0.1,uu,uu50146995,2018-08-28T16:00:23.280Z,"37 km SE of Mammoth, Wyoming",earthquake,1.27,6.37,,11,reviewed,uu,uu
1997-07-18T07:47:05.790Z,44.7493333,-110.7655,9.12,2.61,md,14,105,0.07022,0.12,uu,uu50146475,2018-08-28T15:59:17.340Z,"25 km SSW of Mammoth, Wyoming",earthquake,0.84,1.1,,10,reviewed,uu,uu
1997-07-02T16:57:16.690Z,44.5586667,-110.9345,10.69,2.78,md,11,131,0.1091,0.07,uu,uu50145915,2018-08-28T15:58:08.910Z,"17 km SE of West Yellowstone, Montana",earthquake,0.39,1.34,,8,reviewed,uu,uu
1997-06-28T20:36:04.530Z,44.2283333,-110.7316667,3.04,3.25,ml,12,193,0.06752,0.12,uu,uu50145800,2018-09-13T16:11:45.780Z,"48 km ENE of Warm River, Idaho",earthquake,0.75,0.93,0.289,3,reviewed,uu,uu
1997-06-19T23:45:27.300Z,44.5343333,-111.0001667,9.46,2.59,md,6,164,0.1014,0.06,uu,uu50145465,2018-08-28T15:57:14.250Z,"16 km SSE of West Yellowstone, Montana",earthquake,1.12,2.54,,6,reviewed,uu,uu
1997-06-16T02:33:05.790Z,44.7338333,-110.7961667,8.52,3.61,ml,22,54,0.06684,0.18,uu,uu50145015,2018-09-13T16:11:44.310Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.38,0.73,0.397,4,reviewed,uu,uu
1997-06-15T05:03:54.310Z,44.7425,-110.7986667,8.03,2.85,ml,11,89,0.05885,0.2,uu,uu50144630,2018-09-13T16:11:43.650Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.77,1.32,0.328,3,reviewed,uu,uu
1997-06-15T03:24:11.010Z,44.7471667,-110.7898333,10.37,2.78,ml,14,63,0.05968,0.16,uu,uu50144475,2018-09-13T16:11:42.280Z,"26 km SSW of Mammoth, Wyoming",earthquake,0.75,1.03,0.094,2,reviewed,uu,uu
1997-06-15T02:50:23.230Z,44.7338333,-110.7953333,10.19,3.48,ml,20,54,0.06719,0.24,uu,uu50144400,2018-09-13T16:11:41.530Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.5,0.96,0.464,3,reviewed,uu,uu
1997-06-15T01:48:49.530Z,44.7355,-110.7918333,6.53,2.66,ml,15,70,0.06736,0.14,uu,uu50144305,2018-09-13T16:11:40.810Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.36,0.91,0.409,3,reviewed,uu,uu
1997-06-11T01:41:12.660Z,44.7101667,-110.7923333,8.97,2.63,md,10,120,0.07598,0.22,uu,uu50143830,2018-08-28T15:53:44.520Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.8,1.26,,6,reviewed,uu,uu
1997-06-11T01:35:15.120Z,44.7363333,-110.7996667,5.84,3,ml,13,54,0.06336,0.14,uu,uu50143815,2018-09-13T16:11:40.110Z,"25 km ENE of West Yellowstone, Montana",earthquake,0.42,1.42,0.67,2,reviewed,uu,uu
1997-04-27T08:34:33.090Z,44.3258333,-110.4908333,9.21,2.82,md,6,190,0.1617,0.13,uu,uu50142665,2018-08-28T15:51:29.360Z,"61 km SE of West Yellowstone, Montana",earthquake,1.51,8.02,,6,reviewed,uu,uu
1997-04-27T08:32:54.010Z,44.3775,-110.556,1.67,2.81,md,6,126,0.1948,0.16,uu,uu50142660,2018-08-28T15:51:28.710Z,"53 km SE of West Yellowstone, Montana",earthquake,1.28,11.13,,7,reviewed,uu,uu
1997-04-08T00:05:21.540Z,44.5733333,-110.9015,10.71,2.61,md,9,125,0.08704,0.15,uu,uu50142155,2018-08-28T15:50:29.700Z,"18 km ESE of West Yellowstone, Montana",earthquake,0.59,1.56,,9,reviewed,uu,uu
1997-03-04T09:06:42.630Z,44.7963333,-110.912,9.26,2.72,md,22,130,0.04451,0.3,uu,uu50141480,2018-08-28T15:49:15.380Z,"21 km NE of West Yellowstone, Montana",earthquake,0.73,1.11,,12,reviewed,uu,uu
1997-03-04T07:21:08.580Z,44.7956667,-110.9006667,9.49,2.91,md,23,129,0.03647,0.23,uu,uu50141465,2018-08-28T15:49:13.300Z,"21 km NE of West Yellowstone, Montana",earthquake,0.6,0.76,,13,reviewed,uu,uu
1997-03-04T02:01:33.430Z,44.7998333,-110.9066667,10.64,2.91,md,23,132,0.04161,0.25,uu,uu50141455,2018-08-28T15:49:11.910Z,"21 km NE of West Yellowstone, Montana",earthquake,0.59,0.65,,11,reviewed,uu,uu
1997-02-13T19:12:08.600Z,44.84,-111.547,5.2,3,ml,,,,,us,usp0007x6q,2014-11-07T01:02:08.832Z,"29 km WNW of Hebgen Lake Estates, Montana",earthquake,,,,,reviewed,but,but
1997-02-12T04:23:48.100Z,44.849,-111.55,3.7,2.6,ml,,,,,us,usp0007x42,2014-11-07T01:02:08.429Z,"30 km WNW of Hebgen Lake Estates, MT",earthquake,,,,,reviewed,but,but
1997-02-12T03:15:46.230Z,44.839,-111.545,4.2,2.5,ml,,,,,us,usp0007x3z,2014-11-07T01:02:08.416Z,"29 km WNW of Hebgen Lake Estates, Montana",earthquake,,,,,reviewed,but,but
1997-01-05T01:11:05.300Z,44.84,-111.545,5.9,3.7,ml,,,,,us,usp0007vgb,2014-11-07T01:01:55.986Z,"29 km WNW of Hebgen Lake Estates, Montana",earthquake,,,,,reviewed,but,but
1996-12-25T04:24:33.330Z,44.5945,-111.179,8.32,2.7,md,11,159,0.05698,0.16,uu,uu50140095,2018-08-28T15:46:32.100Z,"9 km SW of West Yellowstone, Montana",earthquake,0.67,1.38,,6,reviewed,uu,uu
1996-12-13T14:28:15.900Z,44.5345,-110.893,2.59,2.77,md,13,84,0.09268,0.24,uu,uu50139670,2018-08-28T15:45:38.950Z,"21 km SE of West Yellowstone, Montana",earthquake,0.57,1.86,,6,reviewed,uu,uu
1996-11-26T12:29:40.530Z,44.2851667,-110.2825,14.91,2.84,md,7,260,0.1067,0.31,uu,uu50139065,2018-08-28T15:44:26.890Z,"77 km ESE of West Yellowstone, Montana",earthquake,4.74,1.68,,6,reviewed,uu,uu
1996-11-26T12:11:31.980Z,44.3705,-110.5633333,2.3,2.6,md,13,83,0.1095,0.21,uu,uu50139040,2018-08-28T15:44:23.630Z,"53 km SE of West Yellowstone, Montana",earthquake,0.58,1.64,,4,reviewed,uu,uu
1996-11-07T08:50:03.760Z,43.728,-111.079,5,3.8,ml,,,,0.82,us,usp0007skt,2014-11-07T01:01:33.449Z,"2 km ENE of Driggs, Idaho",earthquake,,,,,reviewed,us,but
1996-10-31T01:12:26.940Z,44.4181667,-111.0471667,5.15,2.61,md,18,69,0.155,0.21,uu,uu50138055,2018-08-28T15:42:27.490Z,"25 km E of Island Park, Idaho",earthquake,0.46,2,,9,reviewed,uu,uu
1996-10-23T06:57:11.600Z,44.7431667,-111.2113333,12.51,2.83,md,17,170,0.01321,0.22,uu,uu50137630,2018-08-28T15:41:37.160Z,"3 km SSW of Hebgen Lake Estates, Montana",earthquake,0.85,0.62,,12,reviewed,uu,uu
1996-10-17T02:08:31.570Z,44.8071667,-111.327,7.59,2.76,md,19,247,0.1089,0.27,uu,uu50136780,2018-08-28T15:39:50.350Z,"11 km WNW of Hebgen Lake Estates, Montana",earthquake,2.5,1.1,,7,reviewed,uu,uu
1996-10-16T11:48:27.900Z,44.7318333,-110.7775,7.23,2.82,md,19,56,0.07197,0.16,uu,uu50136415,2018-08-28T15:39:03.080Z,"27 km ENE of West Yellowstone, Montana",earthquake,0.41,0.81,,16,reviewed,uu,uu
1996-10-11T17:46:35.640Z,44.7295,-110.7795,8.85,2.52,md,20,56,0.07288,0.22,uu,uu50136155,2018-08-28T15:38:30.530Z,"26 km ENE of West Yellowstone, Montana",earthquake,0.55,1.21,,17,reviewed,uu,uu
1996-09-16T02:07:53.630Z,44.5921667,-110.6805,4.9,2.63,md,18,71,0.02974,0.23,uu,uu50135180,2018-08-28T15:36:33.830Z,"34 km ESE of West Yellowstone, Montana",earthquake,0.55,0.97,,9,reviewed,uu,uu
1996-09-14T14:45:30.230Z,44.4546667,-111.0815,9.86,3.35,md,11,141,0.1518,0.28,uu,uu50135100,2018-08-28T15:36:23.400Z,"23 km S of West Yellowstone, Montana",earthquake,1.18,5.53,,4,reviewed,uu,uu
1996-08-30T09:16:25.150Z,44.4538333,-110.5556667,1.75,2.65,md,21,66,0.09027,0.26,uu,uu50134395,2018-08-28T15:34:54.670Z,"49 km ESE of West Yellowstone, Montana",earthquake,0.38,12.66,,14,reviewed,uu,uu
1996-08-01T00:08:20.110Z,44.6515,-110.4236667,6.54,2.73,md,11,102,0.1063,0.12,uu,uu50133270,2018-08-28T15:32:52.890Z,"42 km SSE of Mammoth, Wyoming",earthquake,0.4,1.08,,7,reviewed,uu,uu
1996-07-17T16:31:52.100Z,44.5685,-110.9321667,-0.39,2.77,md,13,82,0.09959,0.25,uu,uu50132615,2018-08-28T15:31:33.680Z,"17 km SE of West Yellowstone, Montana",earthquake,0.6,0.95,,12,reviewed,uu,uu
1996-07-16T05:09:01.500Z,44.5606667,-110.9391667,6.65,2.8,ml,19,36,0.1088,0.19,uu,uu50132540,2018-08-28T15:31:24.450Z,"17 km SE of West Yellowstone, Montana",earthquake,0.38,0.98,,2,reviewed,uu,uu
1996-07-16T05:06:26.990Z,44.571,-110.9321667,3.95,2.92,md,10,85,0.09737,0.19,uu,uu50132535,2018-08-28T15:31:23.780Z,"16 km SE of West Yellowstone, Montana",earthquake,0.63,1.07,,5,reviewed,uu,uu
1996-07-16T04:10:49.790Z,44.5638333,-110.9478333,6.71,3.25,ml,21,35,0.1055,0.22,uu,uu50132500,2018-08-28T15:31:19.140Z,"16 km SE of West Yellowstone, Montana",earthquake,0.46,1.17,,2,reviewed,uu,uu
1996-07-16T00:20:25.240Z,44.5598333,-110.9393333,6.52,2.51,md,6,147,0.1096,0.1,uu,uu50132495,2018-08-28T15:31:18.500Z,"17 km SE of West Yellowstone, Montana",earthquake,0.54,2.55,,5,reviewed,uu,uu
1996-07-05T23:30:05.260Z,43.517,-110.312,5,3.1,ml,,,,0.3,us,usp0007krx,2014-11-07T01:00:46.422Z,"27 km ESE of Kelly, Wyoming",earthquake,,,,,reviewed,us,but
1996-07-05T20:27:21.150Z,44.5678333,-110.9601667,1.1,2.7,md,10,88,0.1009,0.22,uu,uu50131885,2018-08-28T15:30:06.710Z,"15 km SE of West Yellowstone, Montana",earthquake,0.59,2.57,,7,reviewed,uu,uu
1996-06-30T10:01:22.970Z,44.549,-110.9383333,6.4,2.78,md,18,39,0.1191,0.18,uu,uu50131705,2018-08-28T15:29:46.180Z,"18 km SE of West Yellowstone, Montana",earthquake,0.37,1.05,,12,reviewed,uu,uu
1996-06-22T19:45:28.990Z,43.516,-110.14,5,3.7,ml,,,,0.8,us,usp0007k4c,2014-11-07T01:00:39.410Z,"40 km ESE of Kelly, Wyoming",earthquake,,,,,reviewed,us,but
1996-04-02T15:17:45.660Z,44.4276667,-110.6085,2.77,3.34,md,13,81,0.1354,0.12,uu,uu50128975,2018-08-28T15:24:38.570Z,"47 km ESE of West Yellowstone, Montana",earthquake,0.36,1.32,,4,reviewed,uu,uu
1996-01-29T15:56:08.630Z,43.564,-110.464,5,3.7,ml,,,,0.7,us,usp0007bys,2014-11-07T00:59:44.582Z,"14 km ESE of Kelly, Wyoming",earthquake,,,,,reviewed,us,but
1996-01-17T10:04:13.280Z,44.6515,-110.4263333,6.5,2.57,ml,13,59,0.1054,0.1,uu,uu50126430,2018-08-28T15:19:48.240Z,"42 km SSE of Mammoth, Wyoming",earthquake,0.34,1.02,,2,reviewed,uu,uu
1995-12-28T11:40:44.640Z,44.6611667,-109.9551667,12.91,2.56,md,19,253,0.1699,0.22,uu,uu50125755,2018-08-28T15:18:24.150Z,"38 km S of Silver Gate, Montana",earthquake,2.53,1.39,,5,reviewed,uu,uu
1995-12-27T20:18:53.410Z,44.7,-111.815,6.3,3.4,ml,,,,,us,usp00079qs,2014-11-07T00:59:29.839Z,"46 km NW of Island Park, Idaho",earthquake,,,,,reviewed,but,but
1995-12-03T01:23:57.630Z,44.75,-110.9043333,10.8,2.82,ml,20,106,0.05422,0.23,uu,uu50124810,2018-08-28T15:16:36.190Z,"18 km ENE of West Yellowstone, Montana",earthquake,0.51,0.67,,2,reviewed,uu,uu
1995-12-03T01:19:22.840Z,44.7525,-110.8955,9.3,2.5,md,19,106,0.04807,0.21,uu,uu50124795,2018-08-28T15:16:34.220Z,"19 km ENE of West Yellowstone, Montana",earthquake,0.59,0.86,,9,reviewed,uu,uu
1995-11-30T15:07:47.480Z,44.7575,-110.8981667,7.87,2.85,ml,17,109,0.04586,0.14,uu,uu50124525,2018-08-28T15:15:59.650Z,"19 km ENE of West Yellowstone, Montana",earthquake,0.4,0.45,,2,reviewed,uu,uu
1995-11-28T07:30:01.210Z,44.7536667,-110.9113333,9.78,2.52,md,20,107,0.05549,0.22,uu,uu50124060,2018-08-28T15:14:59.490Z,"18 km ENE of West Yellowstone, Montana",earthquake,0.6,0.98,,9,reviewed,uu,uu
1995-11-28T06:45:19.460Z,44.7621667,-110.8991667,9.68,2.53,ml,17,111,0.04343,0.18,uu,uu50124045,2018-08-28T15:14:57.490Z,"19 km NE of West Yellowstone, Montana",earthquake,0.49,0.54,,2,reviewed,uu,uu
1995-11-27T12:13:24.430Z,44.7536667,-110.9148333,10.82,3.05,md,24,108,0.05746,0.21,uu,uu50123975,2018-08-28T15:14:48.230Z,"18 km NE of West Yellowstone, Montana",earthquake,0.47,0.56,,10,reviewed,uu,uu
1995-10-16T19:09:44.720Z,44.491,-110.5955,4.17,2.68,md,12,145,0.09337,0.08,uu,uu50122620,2018-08-28T15:12:14.060Z,"44 km ESE of West Yellowstone, Montana",earthquake,0.35,0.69,,5,reviewed,uu,uu
1995-10-16T19:02:34.080Z,44.4951667,-110.6001667,4.21,2.81,md,11,142,0.09529,0.18,uu,uu50122610,2018-08-28T15:12:12.760Z,"44 km ESE of West Yellowstone, Montana",earthquake,0.57,1.09,,3,reviewed,uu,uu
1995-10-16T11:25:44.700Z,44.6353333,-110.3475,5.3,2.57,md,9,83,0.1114,0.12,uu,uu50122580,2018-08-28T15:12:08.840Z,"47 km SE of Mammoth, Wyoming",earthquake,0.41,7.11,,5,reviewed,uu,uu
1995-10-15T13:58:55.600Z,44.333,-110.6765,5.87,2.51,md,6,195,0.1271,0.12,uu,uu50122535,2018-08-28T15:12:04.990Z,"49 km SE of West Yellowstone, Montana",earthquake,1,6.89,,3,reviewed,uu,uu
1995-10-10T02:48:43.170Z,44.3325,-110.4983333,4.23,2.52,md,10,130,0.07169,0.12,uu,uu50122295,2018-08-28T15:11:36.340Z,"60 km SE of West Yellowstone, Montana",earthquake,0.46,1.01,,5,reviewed,uu,uu
1995-10-10T01:54:20.290Z,44.3228333,-110.4818333,6.5,2.55,md,15,147,0.06746,0.2,uu,uu50122270,2018-08-28T15:11:33.090Z,"62 km SE of West Yellowstone, Montana",earthquake,0.78,1.39,,9,reviewed,uu,uu
1995-10-07T13:10:13.380Z,44.3405,-110.4908333,3.35,2.67,md,9,130,0.08097,0.13,uu,uu50122150,2018-08-28T15:11:19.170Z,"60 km SE of West Yellowstone, Montana",earthquake,0.66,1.76,,8,reviewed,uu,uu
1995-10-07T10:57:32.160Z,44.3328333,-110.4866667,4.99,2.92,md,17,137,0.0749,0.29,uu,uu50122090,2018-08-28T15:11:11.460Z,"61 km SE of West Yellowstone, Montana",earthquake,0.83,1.55,,7,reviewed,uu,uu
1995-10-07T10:46:03.360Z,44.3363333,-110.4808333,4.91,3.3,md,15,138,0.07981,0.19,uu,uu50122065,2018-08-28T15:11:08.150Z,"61 km SE of West Yellowstone, Montana",earthquake,1.92,3.96,,8,reviewed,uu,uu
1995-10-01T05:50:37.450Z,44.6626667,-109.8901667,10.35,2.76,md,11,266,0.2163,0.29,uu,uu50121900,2018-08-28T15:10:51.090Z,"39 km SSE of Silver Gate, Montana",earthquake,4.98,2.19,,5,reviewed,uu,uu
1995-09-25T16:44:09.480Z,44.2136667,-110.7715,1.91,2.53,md,18,138,0.1822,0.21,uu,uu50121725,2018-08-28T15:10:30.950Z,"45 km ENE of Warm River, Idaho",earthquake,0.82,10.88,,12,reviewed,uu,uu
1995-09-09T16:23:00.390Z,44.961,-111.719,5,3.4,ml,,,,0.3,us,usp0007354,2014-11-07T00:58:42.475Z,"41 km SSE of Virginia City, Montana",earthquake,,,,,reviewed,us,but
